date,mkt,rf,mktrf,smb,hml
20050503,-0.00029,,-0.0004,-0.0001,-0.0031
20050504,0.012910000000000001,,0.0128,0.0028,0.004
20050505,-0.00179,,-0.0019,0.0029,-0.0039
20050506,-0.00018999999999999996,,-0.0003,0.0033,0.0016
20050509,0.00621,,0.0061,0.003,-0.0004
20050510,-0.01019,,-0.0103,-0.0015,-0.0001
20050511,0.00401,,0.0039,-0.0041,-0.0013
20050512,-0.01009,,-0.0102,-0.0018,-0.0074
20050513,-0.00489,,-0.005,-0.0007,-0.0066
20050516,0.01041,,0.0103,0.005,-0.0017
20050517,0.00671,,0.0066,-0.0024,0.0029
20050518,0.01161,,0.0115,0.0096,-0.0025
20050519,0.00481,,0.0047,-0.001,-0.0008
20050520,-0.0011899999999999999,,-0.0013,-0.0004,0.0026
20050523,0.00441,,0.0043,0.002,-0.0002
20050524,0.00061,,0.0005,0.0001,0.0
20050525,-0.00429,,-0.0044,-0.0058,0.0019
20050526,0.00751,,0.0074,0.0066,0.0009
20050527,0.00191,,0.0018,0.001,0.0032
20050531,-0.00479,,-0.0049,0.0047,0.0028
20050601,0.0091,,0.009000000000000001,0.0018,0.0
20050602,0.0024999999999999996,,0.0024,0.0013,-0.0023
20050603,-0.0066,,-0.0067,-0.0021,0.0048
20050606,0.0015,,0.0014,0.0032,0.0012
20050607,-0.00019999999999999998,,-0.0003,0.0014,0.001
20050608,-0.0027,,-0.0028,-0.0038,0.0036
20050609,0.0059,,0.0058,0.0032,-0.0011
20050610,-0.002,,-0.0021,0.0011,0.0054
20050613,0.0029,,0.0028,0.0013,0.0018
20050614,0.0031999999999999997,,0.0031,0.0049,0.0039
20050615,0.0023,,0.0022,0.0022,0.0021
20050616,0.0047,,0.0046,0.0064,-0.0027
20050617,0.0036999999999999997,,0.0036,-0.0059,0.0019
20050620,-0.0006,,-0.0007,-0.0033,0.0009
20050621,-0.0017,,-0.0018,0.001,-0.0005
20050622,0.0006000000000000001,,0.0005,0.0028,-0.0007
20050623,-0.0106,,-0.0107,-0.0043,0.0015
20050624,-0.0070999999999999995,,-0.0072,-0.0004,0.0011
20050627,-0.0006,,-0.0007,-0.0012,0.0055
20050628,0.0106,,0.0105,0.0109,-0.005
20050629,-0.0006,,-0.0007,0.0031,0.0012
20050630,-0.0062,,-0.0063,0.002,0.0027
20050701,0.00332,,0.0032,0.0011,0.0031
20050705,0.00932,,0.0092,0.0057,-0.0019
20050706,-0.00718,,-0.0073,0.0007,0.0006
20050707,0.0027199999999999998,,0.0026,-0.0011,-0.0024
20050708,0.01222,,0.0121,0.0078,-0.0054
20050711,0.00702,,0.0069,0.0078,-0.0014
20050712,0.00212,,0.002,-0.0028,-0.0004
20050713,0.00031999999999999997,,0.0002,-0.0041,0.0007
20050714,0.00152,,0.0014,-0.0066,-0.0044
20050715,0.00132,,0.0012,-0.0003,-0.0003
20050718,-0.005379999999999999,,-0.0055,-0.0016,0.001
20050719,0.00762,,0.0075,0.0091,-0.0011
20050720,0.005520000000000001,,0.0054,0.0078,-0.0026
20050721,-0.00728,,-0.0074,-0.0061,0.0014
20050722,0.0058200000000000005,,0.0057,0.0095,0.0054
20050725,-0.00458,,-0.0047,-0.0052,0.0012
20050726,0.0022199999999999998,,0.0021,0.0028,0.0022
20050727,0.00442,,0.0043,-0.0037,-0.0004
20050728,0.0068200000000000005,,0.0067,0.0054,-0.0016
20050729,-0.00648,,-0.0066,0.0023,0.0011
20050801,0.00163,,0.0015,0.0027,-0.0012
20050802,0.007129999999999999,,0.006999999999999999,0.0005,0.0011
20050803,-7e-05,,-0.0002,-0.0066,-0.0005
20050804,-0.00807,,-0.0082,-0.0085,0.0034
20050805,-0.00797,,-0.0081,-0.0032,-0.0002
20050808,-0.0030700000000000002,,-0.0032,0.0001,0.0025
20050809,0.00563,,0.0055,-0.0048,-0.0007
20050810,-0.00117,,-0.0013,0.0002,0.0016
20050811,0.00723,,0.0071,0.0018,-0.0008
20050812,-0.00557,,-0.0057,-0.0039,0.0011
20050815,0.00313,,0.003,0.0047,-0.0013
20050816,-0.01207,,-0.0122,-0.0045,0.0017
20050817,0.00063,,0.0005,0.0001,-0.0006
20050818,-0.0013700000000000001,,-0.0015,-0.0043,0.0005
20050819,0.00083,,0.0007,0.0007,0.0017
20050822,0.00203,,0.0019,0.0049,0.0015
20050823,-0.00297,,-0.0031,-0.0002,0.0001
20050824,-0.00547,,-0.0056,0.0046,0.0012
20050825,0.0022299999999999998,,0.0021,0.0013,0.0021
20050826,-0.00647,,-0.0066,-0.0057,-0.001
20050829,0.00663,,0.0065,0.0039,-0.0021
20050830,-0.00297,,-0.0031,-0.0003,0.0033
20050831,0.011130000000000001,,0.011000000000000001,0.0072,-0.0006
20050901,0.0014399999999999999,,0.0013,-0.0003,0.0025
20050902,-0.00346,,-0.0036,-0.0031,-0.0001
20050906,0.01234,,0.0122,0.003,-0.0049
20050907,0.00314,,0.003,0.0007,-0.0015
20050908,-0.00386,,-0.004,-0.0012,-0.0006
20050909,0.00744,,0.0073,-0.001,0.0013
20050912,0.00014,,0.0,0.0055,-0.0033
20050913,-0.00746,,-0.0076,-0.0021,0.0013
20050914,-0.00426,,-0.0044,-0.0068,0.0042
20050915,-6.000000000000002e-05,,-0.0002,-0.0026,0.003
20050916,0.00734,,0.0072,0.0015,-0.0011
20050919,-0.005359999999999999,,-0.0055,-0.0016,0.0023
20050920,-0.007659999999999999,,-0.0078,-0.0012,0.0003
20050921,-0.01016,,-0.0103,-0.0048,0.003
20050922,0.00314,,0.003,-0.0006,-0.0023
20050923,0.00164,,0.0015,0.0052,0.0019
20050926,0.0013399999999999998,,0.0012,0.0053,0.0006
20050927,-6.000000000000002e-05,,-0.0002,-0.0007,-0.0008
20050928,0.00074,,0.0006,-0.0059,0.0028
20050929,0.00934,,0.0092,0.0021,0.0004
20050930,0.00214,,0.002,0.0032,-0.0017
20051003,0.00013000000000000002,,0.0,0.0047,0.0002
20051004,-0.00957,,-0.0097,0.0022,-0.0019
20051005,-0.016169999999999997,,-0.0163,-0.0102,-0.0025
20051006,-0.00557,,-0.0057,-0.0034,0.001
20051007,0.00433,,0.0042,0.0032,0.0026
20051010,-0.00717,,-0.0073,-0.0008,-0.0022
20051011,-0.00317,,-0.0033,-0.0097,0.0014
20051012,-0.007770000000000001,,-0.0079,-0.0054,0.001
20051013,-0.00077,,-0.0009,0.0045,-0.0055
20051014,0.00933,,0.0092,0.005,-0.001
20051017,0.0030299999999999997,,0.0029,-0.0033,0.0011
20051018,-0.01017,,-0.0103,-0.0001,-0.0013
20051019,0.01463,,0.0145,0.0046,-0.0018
20051020,-0.01427,,-0.0144,-0.0001,-0.0037
20051021,0.00333,,0.0032,0.0038,0.0024
20051024,0.017130000000000003,,0.017,0.0016,0.003
20051025,-0.00287,,-0.003,-0.0031,0.001
20051026,-0.00447,,-0.0046,-0.0023,0.0017
20051027,-0.01227,,-0.0124,-0.0104,0.0041
20051028,0.01563,,0.0155,-0.0003,0.0028
20051031,0.009729999999999999,,0.0096,0.008,0.0004
20051101,-0.00255,,-0.0027,-0.0024,0.0039
20051102,0.01165,,0.0115,0.0084,0.0001
20051103,0.00445,,0.0043,-0.0011,-0.0019
20051104,0.00025,,0.0001,0.0006,-0.0028
20051107,0.00265,,0.0025,0.0022,-0.0006
20051108,-0.00355,,-0.0037,-0.0034,-0.0004
20051109,0.00165,,0.0015,0.0025,-0.0001
20051110,0.008150000000000001,,0.008,-0.0007,-0.006
20051111,0.00285,,0.0027,-0.0003,-0.0013
20051114,-0.0008500000000000001,,-0.001,-0.0034,0.0005
20051115,-0.00475,,-0.0049,-0.0064,-0.0016
20051116,0.00125,,0.0011,-0.0035,0.0
20051117,0.010750000000000001,,0.0106,0.0068,-0.0008
20051118,0.00445,,0.0043,0.0027,-0.0017
20051121,0.00615,,0.006,0.0043,-0.0036
20051122,0.0049499999999999995,,0.0048,-0.0005,-0.0001
20051123,0.00325,,0.0031,-0.0027,0.0022
20051125,0.00195,,0.0018,-0.0011,-0.0008
20051128,-0.009949999999999999,,-0.0101,-0.0072,0.0021
20051129,0.00025,,0.0001,0.0028,0.0028
20051130,-0.00415,,-0.0043,0.0114,-0.0015
20051201,0.01285,,0.0127,0.0052,0.0013
20051202,0.00065,,0.0005,0.0005,-0.0015
20051205,-0.00285,,-0.003,-0.0023,0.0007
20051206,0.0013499999999999999,,0.0012,0.0007,0.0006
20051207,-0.00475,,-0.0049,-0.0007,0.0006
20051208,-0.00015,,-0.0003,0.0025,0.0007
20051209,0.00285,,0.0027,0.0022,0.0005
20051212,0.00115,,0.001,0.0012,-0.0006
20051213,0.00455,,0.0044,-0.0053,-0.0021
20051214,0.0035499999999999998,,0.0034,-0.0025,0.0008
20051215,-0.00215,,-0.0023,-0.0057,-0.0036
20051216,-0.00275,,-0.0029,0.0003,-0.0005
20051219,-0.00715,,-0.0073,-0.0081,0.0028
20051220,-5.000000000000002e-05,,-0.0002,-0.0001,0.0001
20051221,0.00345,,0.0033,0.0065,-0.0035
20051222,0.00465,,0.0045,0.0012,-0.0003
20051223,0.00095,,0.0008,0.0029,-0.0001
20051227,-0.00985,,-0.01,-0.0044,0.0016
20051228,0.00205,,0.0019,0.0039,0.0012
20051229,-0.00255,,-0.0027,-0.0002,0.002
20051230,-0.00485,,-0.005,-0.0022,0.0026
20060103,0.01517,,0.015,-0.0018,0.0014
20060104,0.00477,,0.0046,0.0034,0.0002
20060105,0.00046999999999999993,,0.0003,0.0028,-0.0015
20060106,0.00937,,0.0092,0.0009,-0.0023
20060109,0.00467,,0.0045,0.0052,-0.001
20060110,0.00067,,0.0005,0.0058,0.0002
20060111,0.00297,,0.0028,-0.0025,-0.0011
20060112,-0.00633,,-0.0065,0.0009,-0.0003
20060113,0.00187,,0.0017,0.0013,0.0006
20060117,-0.00383,,-0.004,-0.0032,0.0021
20060118,-0.00333,,-0.0035,0.0035,0.0029
20060119,0.00647,,0.0063,0.0093,-0.0008
20060120,-0.017830000000000002,,-0.018000000000000002,0.0039,0.0051
20060123,0.00197,,0.0018,0.0019,0.0042
20060124,0.00457,,0.0044,0.0103,0.0016
20060125,-0.00203,,-0.0022,-0.0003,-0.0011
20060126,0.00807,,0.0079,0.008,0.0004
20060127,0.00687,,0.0067,-0.0015,-0.0017
20060130,0.00117,,0.001,-0.0026,0.0021
20060131,-0.0019299999999999999,,-0.0021,0.0061,-0.0003
20060201,0.00158,,0.0014,0.0017,0.0005
20060202,-0.008620000000000001,,-0.0088,-0.0028,-0.0006
20060203,-0.004920000000000001,,-0.0051,0.0023,0.0
20060206,0.00118,,0.001,0.0025,0.005
20060207,-0.00902,,-0.0092,-0.0048,-0.0023
20060208,0.00788,,0.0077,-0.0025,-0.0009
20060209,-0.00172,,-0.0019,-0.0016,-0.0028
20060210,0.00168,,0.0015,-0.0035,-0.0004
20060213,-0.004520000000000001,,-0.0047,-0.0051,0.0014
20060214,0.01028,,0.0101,0.0026,-0.0011
20060215,0.00428,,0.0041,0.0041,-0.0047
20060216,0.007679999999999999,,0.0075,0.0005,0.0022
20060217,-0.00142,,-0.0016,-0.0005,0.0036
20060221,-0.00362,,-0.0038,-0.002,0.0014
20060222,0.00748,,0.0073,0.0001,-0.0003
20060223,-0.0027199999999999998,,-0.0029,0.0023,-0.0022
20060224,0.00208,,0.0019,0.0035,0.0016
20060227,0.00418,,0.004,0.0016,-0.0036
20060228,-0.010820000000000001,,-0.011000000000000001,-0.0021,0.0006
20060301,0.009160000000000001,,0.009000000000000001,0.0068,-0.0004
20060302,-0.00144,,-0.0016,-0.0007,0.0005
20060303,-0.00134,,-0.0015,-0.0002,0.0007
20060306,-0.007339999999999999,,-0.0075,-0.0021,-0.0014
20060307,-0.00384,,-0.004,-0.0107,0.0005
20060308,0.00156,,0.0014,-0.0005,0.0006
20060309,-0.00494,,-0.0051,-0.0001,0.0029
20060310,0.00706,,0.0069,0.0039,0.0003
20060313,0.0025599999999999998,,0.0024,-0.0003,0.001
20060314,0.01016,,0.01,0.0004,-0.0003
20060315,0.00496,,0.0048,0.0039,0.0014
20060316,0.00126,,0.0011,-0.0015,0.0029
20060317,0.00196,,0.0018,0.0011,-0.0033
20060320,-0.00054,,-0.0007,0.0017,-0.0032
20060321,-0.0067399999999999995,,-0.0069,-0.0052,-0.001
20060322,0.00636,,0.0062,0.0049,0.0012
20060323,-0.00164,,-0.0018,0.0054,-0.0001
20060324,0.00236,,0.0022,0.0066,0.002
20060327,-0.00054,,-0.0007,0.0015,0.0024
20060328,-0.00594,,-0.0061,0.0024,-0.0008
20060329,0.00886,,0.0087,0.0086,0.0013
20060330,-0.00144,,-0.0016,0.0016,-0.0016
20060331,-0.00214,,-0.0023,0.0069,-0.0005
20060403,0.00089,,0.0007,-0.0088,0.0069
20060404,0.00559,,0.0054,-0.0025,0.0014
20060405,0.00439,,0.0042,-0.0003,0.0026
20060406,-0.00131,,-0.0015,0.0018,0.0001
20060407,-0.010010000000000002,,-0.0102,-0.0012,-0.0017
20060410,-1.0000000000000026e-05,,-0.0002,-0.004,0.0005
20060411,-0.008110000000000001,,-0.0083,-0.0067,0.0002
20060412,0.00209,,0.0019,0.0058,-0.0002
20060413,0.00139,,0.0012,0.0038,-0.0014
20060417,-0.00261,,-0.0028,0.0001,0.0031
20060418,0.01729,,0.0171,0.0066,0.0008
20060419,0.00349,,0.0033,0.0086,0.0007
20060420,0.00029,,0.0001,-0.0049,0.0004
20060421,-0.0008100000000000001,,-0.001,-0.0019,0.003
20060424,-0.00281,,-0.003,-0.0041,0.0013
20060425,-0.00421,,-0.0044,0.0044,0.0
20060426,0.00219,,0.002,-0.001,0.0028
20060427,0.00259,,0.0024,-0.0094,-0.0001
20060428,0.00069,,0.0005,0.0014,0.0052
20060501,-0.0039000000000000003,,-0.0041,0.0001,0.0048
20060502,0.0056,,0.0054,0.002,0.0058
20060503,-0.0029,,-0.0031,0.004,0.0007
20060504,0.0039000000000000003,,0.0037,0.0059,-0.0024
20060505,0.0106,,0.0104,-0.003,-0.0003
20060508,-0.00030000000000000003,,-0.0005,0.0009,0.0009
20060509,0.0001,,-0.0001,-0.0014,0.0021
20060510,-0.0018,,-0.002,-0.0058,0.0054
20060511,-0.0133,,-0.0135,-0.0109,0.0024
20060512,-0.0124,,-0.0126,-0.0071,-0.0008
20060515,0.0006000000000000001,,0.0004,-0.009000000000000001,-0.0028
20060516,-0.0009999999999999998,,-0.0012,0.0009,0.0033
20060517,-0.0164,,-0.0166,0.0012,0.0015
20060518,-0.0067,,-0.0069,-0.0035,0.0012
20060519,0.004,,0.0038,0.0011,0.0002
20060522,-0.0053,,-0.0055,-0.0075,0.0025
20060523,-0.004200000000000001,,-0.0044,0.0007,-0.0001
20060524,0.0005,,0.0003,-0.0008,-0.0014
20060525,0.012400000000000001,,0.0122,0.0068,0.0001
20060526,0.0062,,0.006,-0.0016,-0.001
20060530,-0.016300000000000002,,-0.0165,-0.0078,0.0012
20060531,0.009600000000000001,,0.0094,0.0036,0.0037
20060601,0.01308,,0.0129,0.0081,-0.0017
20060602,0.0017800000000000001,,0.0016,-0.0007,0.0021
20060605,-0.01922,,-0.0194,-0.0117,0.002
20060606,-0.00262,,-0.0028,-0.0017,-0.001
20060607,-0.005520000000000001,,-0.0057,0.0005,-0.0018
20060608,0.00028000000000000003,,0.0001,-0.0025,0.0005
20060609,-0.004220000000000001,,-0.0044,-0.0024,-0.0005
20060612,-0.014620000000000001,,-0.0148,-0.0127,0.0027
20060613,-0.01132,,-0.0115,-0.0036,-0.0041
20060614,0.0047799999999999995,,0.0046,0.0018,-0.0022
20060615,0.02348,,0.0233,0.0104,0.0026
20060616,-0.00412,,-0.0043,-0.0072,0.0001
20060619,-0.00992,,-0.0101,-0.0078,0.0016
20060620,-0.00052,,-0.0007,-0.0037,0.0007
20060621,0.01128,,0.0111,0.0074,-0.0017
20060622,-0.00502,,-0.0052,0.0015,0.0017
20060623,0.00047999999999999996,,0.0003,0.0023,0.0022
20060626,0.00518,,0.005,0.0053,0.002
20060627,-0.00982,,-0.01,-0.0073,0.0028
20060628,0.00488,,0.0047,-0.0037,0.0015
20060629,0.02308,,0.0229,0.0142,-0.0025
20060630,-1.9999999999999998e-05,,-0.0002,0.0113,0.0013
20060703,0.0073999999999999995,,0.0072,-0.0008,-0.0024
20060705,-0.0086,,-0.0088,-0.0055,0.0038
20060706,0.0025,,0.0023,-0.0007,0.0003
20060707,-0.0078000000000000005,,-0.008,-0.0084,0.0072
20060710,0.0006000000000000001,,0.0004,-0.0028,0.0051
20060711,0.0039000000000000003,,0.0037,0.0032,-0.0016
20060712,-0.011899999999999999,,-0.0121,-0.0066,0.0034
20060713,-0.0141,,-0.0143,-0.0055,0.0008
20060714,-0.0058000000000000005,,-0.006,-0.0035,0.0015
20060717,-0.002,,-0.0022,-0.0046,0.0008
20060718,0.0019,,0.0017,0.0017,0.0029
20060719,0.02,,0.0198,0.009000000000000001,-0.0028
20060720,-0.0109,,-0.0111,-0.0159,0.006
20060721,-0.0087,,-0.0089,-0.0086,0.0033
20060724,0.0177,,0.0175,0.0087,-0.0049
20060725,0.0070999999999999995,,0.0069,0.002,0.0
20060726,-0.0010999999999999998,,-0.0013,-0.0035,0.0047
20060727,-0.0056,,-0.0058,-0.0074,0.0036
20060728,0.013300000000000001,,0.0131,0.0067,-0.0015
20060731,-0.0007,,-0.0009,0.0026,-0.001
20060801,-0.0058200000000000005,,-0.006,-0.0093,0.0033
20060802,0.00658,,0.0064,0.0028,-0.0025
20060803,0.00288,,0.0027,0.0085,-0.0045
20060804,-0.00112,,-0.0013,-0.0044,0.0016
20060807,-0.00332,,-0.0035,-0.0028,0.0009
20060808,-0.00402,,-0.0042,-0.008,0.001
20060809,-0.00502,,-0.0052,-0.0042,0.0
20060810,0.0050799999999999994,,0.0049,0.0036,-0.0038
20060811,-0.00472,,-0.0049,-0.0058,0.0019
20060814,0.00138,,0.0012,0.0025,-0.0031
20060815,0.01478,,0.0146,0.0077,-0.0043
20060816,0.00918,,0.009000000000000001,0.0062,-0.0051
20060817,0.00198,,0.0018,0.0036,-0.0018
20060818,0.00318,,0.003,-0.0016,-0.0012
20060821,-0.00462,,-0.0048,-0.0049,0.0015
20060822,0.00088,,0.0007,0.0028,0.0005
20060823,-0.00532,,-0.0055,-0.0075,0.0016
20060824,0.0017800000000000001,,0.0016,-0.002,0.0008
20060825,-0.00052,,-0.0007,0.0018,-0.0009
20060828,0.005979999999999999,,0.0058,0.004,-0.0012
20060829,0.00348,,0.0033,0.0093,-0.0012
20060830,0.00148,,0.0013,0.0074,-0.0029
20060831,0.00047999999999999996,,0.0003,0.0,0.0023
20060901,0.0050999999999999995,,0.0049,-0.0027,-0.0004
20060905,0.0023,,0.0021,0.0052,0.0
20060906,-0.011099999999999999,,-0.0113,-0.0101,0.0046
20060907,-0.0048000000000000004,,-0.005,-0.0016,0.002
20060908,0.0034000000000000002,,0.0032,-0.0008,-0.0012
20060911,-9.999999999999996e-05,,-0.0003,-0.0016,-0.0008
20060912,0.012,,0.0118,0.0115,-0.0032
20060913,0.004699999999999999,,0.0045,0.0043,-0.0008
20060914,-0.0014,,-0.0016,-0.0026,0.0009
20060915,0.0023,,0.0021,0.0002,-0.003
20060918,0.0006000000000000001,,0.0004,0.0001,-0.0029
20060919,-0.0026999999999999997,,-0.0029,-0.0024,0.0019
20060920,0.0062,,0.006,0.0054,0.0001
20060921,-0.0057,,-0.0059,-0.0039,0.0008
20060922,-0.0039000000000000003,,-0.0041,-0.0088,0.005
20060925,0.0088,,0.0086,0.0017,0.0008
20060926,0.0073,,0.0071,-0.0036,-0.0018
20060927,0.001,,0.0008,0.0041,-0.0027
20060928,0.0017000000000000001,,0.0015,-0.001,-0.0019
20060929,-0.0031,,-0.0033,-0.0063,0.0025
20061002,-0.00412,,-0.0043,-0.0055,0.0019
20061003,0.00148,,0.0013,-0.0037,0.0046
20061004,0.01298,,0.0128,0.0073,-0.0051
20061005,0.00448,,0.0043,0.0093,-0.0037
20061006,-0.00292,,-0.0031,-0.0003,-0.0009
20061009,0.00218,,0.002,0.0042,0.0011
20061010,0.00228,,0.0021,-0.0005,0.0
20061011,-0.00282,,-0.003,-0.0033,0.0023
20061012,0.010879999999999999,,0.0107,0.0094,-0.0018
20061013,0.00238,,0.0022,0.0049,-0.0006
20061016,0.00358,,0.0034,0.0062,-0.0032
20061017,-0.004220000000000001,,-0.0044,-0.0021,0.0041
20061018,0.00098,,0.0008,-0.0032,0.0003
20061019,0.00118,,0.001,0.0045,-0.0009
20061020,-1.9999999999999998e-05,,-0.0002,-0.0073,0.0003
20061023,0.0057799999999999995,,0.0056,-0.0042,-0.0019
20061024,0.00028000000000000003,,0.0001,-0.0022,0.0022
20061025,0.00338,,0.0032,0.0019,-0.0008
20061026,0.00648,,0.0063,0.004,0.0018
20061027,-0.008620000000000001,,-0.0088,-0.0035,0.0012
20061030,0.00088,,0.0007,0.0043,-0.0001
20061031,-0.00052,,-0.0007,-0.0034,-0.0011
20061101,-0.008499999999999999,,-0.0087,-0.0099,0.0027
20061102,-0.00030000000000000003,,-0.0005,-0.0022,0.0006
20061103,-0.0009999999999999998,,-0.0012,0.0052,-0.0014
20061106,0.0118,,0.0116,0.0026,-0.0011
20061107,0.0025,,0.0023,0.0007,-0.003
20061108,0.0031,,0.0029,0.0031,0.0034
20061109,-0.0056,,-0.0058,-0.0039,0.0033
20061110,0.0028,,0.0026,0.006999999999999999,-0.0002
20061113,0.0029000000000000002,,0.0027,0.0017,0.0002
20061114,0.0073,,0.0071,0.0092,-0.0023
20061115,0.0037,,0.0035,0.0057,-0.004
20061116,0.0018000000000000002,,0.0016,-0.0031,0.0011
20061117,0.0005,,0.0003,-0.0037,-0.0012
20061120,-0.00039999999999999996,,-0.0006,0.0021,0.0004
20061121,0.0016,,0.0014,0.0004,-0.0008
20061122,0.003,,0.0028,-0.0008,-0.0025
20061124,-0.003,,-0.0032,0.0023,0.0009
20061127,-0.015099999999999999,,-0.0153,-0.0102,0.0032
20061128,0.0032,,0.003,0.0001,-0.0004
20061129,0.0097,,0.0095,0.0013,-0.0004
20061130,0.0013000000000000002,,0.0011,0.0013,0.0021
20061201,-0.0028,,-0.003,-0.0037,0.0011
20061204,0.010100000000000001,,0.0099,0.0086,-0.0017
20061205,0.0043,,0.0041,-0.0019,0.0024
20061206,-0.0008,,-0.001,-0.0009,0.0022
20061207,-0.0039000000000000003,,-0.0041,-0.0004,0.0008
20061208,0.0016,,0.0014,-0.0016,0.0002
20061211,0.002,,0.0018,-0.0028,0.0065
20061212,-0.0018,,-0.002,-0.0051,0.0045
20061213,0.0011,,0.0009,-0.0003,0.0017
20061214,0.0082,,0.008,-0.0013,-0.0012
20061215,0.0009,,0.0007,-0.0033,0.004
20061218,-0.0044,,-0.0046,-0.0095,0.0018
20061219,0.0018000000000000002,,0.0016,-0.0012,0.0004
20061220,-0.0009999999999999998,,-0.0012,0.0056,0.0009
20061221,-0.0036,,-0.0038,0.0001,0.0035
20061222,-0.0046,,-0.0048,0.0029,0.0009
20061226,0.0046,,0.0044,0.0034,0.0038
20061227,0.0076,,0.0074,0.0051,-0.0005
20061228,-0.0015999999999999999,,-0.0018,-0.0018,-0.0001
20061229,-0.004900000000000001,,-0.0051,-0.0027,-0.0003
20070103,-0.00018,,-0.0004,0.0005,0.0014
20070104,0.00182,,0.0016,0.0025,-0.0052
20070105,-0.00708,,-0.0073,-0.0091,-0.0033
20070108,0.00262,,0.0024,-0.0007,0.0009
20070109,0.00022,,0.0,0.0028,-0.0021
20070110,0.00252,,0.0023,-0.0008,-0.0017
20070111,0.00762,,0.0074,0.0055,-0.0029
20070112,0.00522,,0.005,0.0021,-0.0028
20070116,0.00022,,0.0,-0.0027,0.0005
20070117,-0.00118,,-0.0014,-0.0021,-0.0005
20070118,-0.00458,,-0.0048,-0.0108,0.0053
20070119,0.00352,,0.0033,0.0043,0.0006
20070122,-0.00528,,-0.0055,-0.0049,0.0034
20070123,0.00392,,0.0037,0.006,0.0007
20070124,0.00862,,0.0084,0.0023,-0.0005
20070125,-0.01128,,-0.0115,-0.0007,-0.0009
20070126,-0.0003799999999999999,,-0.0006,0.0055,0.0011
20070129,0.00042,,0.0002,0.0059,0.0023
20070130,0.0054199999999999995,,0.0052,-0.0001,0.0022
20070131,0.00662,,0.0064,-0.0042,0.0002
20070201,0.0060999999999999995,,0.0059,0.0034,-0.0023
20070202,0.0017000000000000001,,0.0015,0.001,0.0026
20070205,-0.0009999999999999998,,-0.0012,-0.0022,0.0012
20070206,0.0012000000000000001,,0.001,0.0028,0.0019
20070207,0.0023,,0.0021,0.0041,-0.0002
20070208,-0.0008,,-0.001,0.0024,-0.002
20070209,-0.0074,,-0.0076,-0.0034,0.0015
20070212,-0.0033,,-0.0035,0.002,0.001
20070213,0.0073999999999999995,,0.0072,-0.0016,0.0032
20070214,0.0075,,0.0073,-0.005,-0.0018
20070215,0.0013000000000000002,,0.0011,0.0015,-0.0037
20070216,0.0002,,0.0,0.0026,0.0006
20070220,0.004399999999999999,,0.0042,0.0064,-0.0018
20070221,-0.0007,,-0.0009,0.003,-0.0021
20070222,-0.00039999999999999996,,-0.0006,0.0037,-0.0012
20070223,-0.0029,,-0.0031,0.0015,-0.0025
20070226,-0.0017,,-0.0019,-0.0014,0.0009
20070227,-0.0341,,-0.0343,-0.0018,0.0003
20070228,0.0049,,0.0047,-0.0051,0.0036
20070301,-0.00231,,-0.0025,-0.0009,0.0019
20070302,-0.01221,,-0.0124,-0.0063,0.0024
20070305,-0.010910000000000001,,-0.0111,-0.0069,-0.0028
20070306,0.01599,,0.0158,0.0067,-0.0001
20070307,-0.0019099999999999998,,-0.0021,-0.0006,-0.0001
20070308,0.00699,,0.0068,-0.001,0.0011
20070309,0.00109,,0.0009,0.0029,0.0015
20070312,0.00299,,0.0028,0.0027,-0.0012
20070313,-0.02011,,-0.0203,-0.0026,-0.0012
20070314,0.00589,,0.0057,0.0011,-0.001
20070315,0.00459,,0.0044,0.0049,0.0013
20070316,-0.00401,,-0.0042,-0.0012,-0.0016
20070319,0.01099,,0.0108,-0.0011,0.0001
20070320,0.00689,,0.0067,0.0003,0.0014
20070321,0.01659,,0.0164,-0.0015,-0.001
20070322,-1.0000000000000026e-05,,-0.0002,0.002,-0.0032
20070323,0.00099,,0.0008,0.0008,0.0003
20070326,0.0007899999999999999,,0.0006,-0.0004,-0.0008
20070327,-0.00591,,-0.0061,-0.0021,-0.0001
20070328,-0.00721,,-0.0074,0.0022,-0.0004
20070329,0.00309,,0.0029,-0.002,0.0017
20070330,-0.00051,,-0.0007,0.0027,-0.0005
20070402,0.0024200000000000003,,0.0022,0.0008,-0.0011
20070403,0.009519999999999999,,0.0093,0.0006,-0.0011
20070404,0.00112,,0.0009,-0.0017,-0.0026
20070405,0.00332,,0.0031,0.0,-0.0008
20070409,0.00072,,0.0005,-0.0024,0.0006
20070410,0.0024200000000000003,,0.0022,0.001,0.0002
20070411,-0.006180000000000001,,-0.0064,-0.001,0.0012
20070412,0.00632,,0.0061,0.0025,-0.0019
20070413,0.00362,,0.0034,0.0024,-0.0007
20070416,0.01082,,0.0106,0.0029,0.0011
20070417,0.00112,,0.0009,-0.0042,-0.0012
20070418,0.00022,,0.0,-0.0072,0.0044
20070419,-0.00208,,-0.0023,-0.0038,0.0003
20070420,0.00912,,0.0089,0.0019,0.0004
20070423,-0.0021799999999999996,,-0.0024,0.0007,-0.003
20070424,-0.00078,,-0.001,-0.0004,-0.0024
20070425,0.00932,,0.0091,-0.0034,0.0018
20070426,1.9999999999999998e-05,,-0.0002,0.0032,-0.0035
20070427,-0.00108,,-0.0013,-0.0029,-0.003
